oa_code,1,2,3,4,5,6,7,8
E00058145,0,0,0,0,0,124,0,0
E00058146,0,0,0,0,131,0,0,0
E00058147,0,0,0,0,0,0,0,111
E00058148,0,0,0,0,0,126,0,0
E00058149,0,0,0,0,0,123,0,0
E00058150,0,0,0,0,0,131,0,0
E00058151,0,0,0,0,0,0,0,111
E00058152,0,0,0,0,0,0,0,144
E00058153,0,0,0,0,0,0,0,133
E00058154,0,0,0,0,0,138,0,0
E00058155,0,0,0,0,125,0,0,0
E00058156,0,0,0,0,0,139,0,0
E00058157,0,0,0,0,135,0,0,0
E00058158,0,0,0,0,0,125,0,0
E00058159,0,0,0,0,0,0,122,0
E00058160,124,0,0,0,0,0,0,0
E00058161,0,0,0,0,150,0,0,0
E00058162,0,0,0,0,0,118,0,0
E00058163,0,0,0,0,0,136,0,0
E00058164,0,0,0,0,0,146,0,0
E00058165,0,0,0,0,0,166,0,0
E00058166,0,0,0,0,0,108,0,0
E00058167,0,0,0,0,0,115,0,0
E00058168,0,0,0,0,139,0,0,0
E00058169,0,0,0,0,0,0,0,143
E00058170,0,0,0,0,122,0,0,0
E00058171,0,0,0,0,0,115,0,0
E00058172,0,0,0,0,0,134,0,0
E00058173,0,0,0,0,0,128,0,0
E00058174,0,0,0,0,0,0,0,110
E00058175,0,0,0,0,0,0,0,140
E00058177,0,0,0,0,0,0,0,125
E00058178,0,0,0,0,0,0,0,161
E00058179,0,0,0,0,0,113,0,0
E00058180,0,0,0,0,115,0,0,0
E00058181,0,0,0,0,148,0,0,0
E00058182,0,0,0,0,132,0,0,0
E00058183,0,0,0,0,0,122,0,0
E00058184,0,0,0,0,134,0,0,0
E00058185,0,0,0,0,117,0,0,0
E00058186,0,0,0,0,0,124,0,0
E00058187,0,0,0,0,0,0,0,130
E00058188,0,0,0,0,122,0,0,0
E00058189,0,0,0,0,0,0,173,0
E00058190,0,0,0,0,0,106,0,0
E00058191,0,0,0,0,0,0,197,0
E00058192,0,0,0,0,0,0,120,0
E00058193,0,0,0,0,0,122,0,0
E00058194,0,0,0,0,108,0,0,0
E00058195,0,0,0,0,0,0,0,117
E00058196,0,0,0,0,136,0,0,0
E00058197,0,0,0,0,108,0,0,0
E00058199,0,0,0,0,136,0,0,0
E00058200,0,0,0,0,151,0,0,0
E00058201,0,0,0,0,0,0,125,0
E00058202,0,0,0,0,0,0,0,121
E00058204,0,0,0,0,0,0,123,0
E00058205,0,0,0,0,0,0,0,205
E00058206,0,0,0,0,118,0,0,0
E00058207,0,0,0,0,0,147,0,0
E00058208,0,0,0,0,144,0,0,0
E00058209,0,0,0,0,0,139,0,0
E00058210,0,0,0,0,0,111,0,0
E00058211,0,0,0,0,0,0,127,0
E00058212,0,0,0,0,0,103,0,0
E00058213,0,0,0,0,0,0,121,0
E00058214,0,0,0,0,188,0,0,0
E00058215,0,0,0,0,168,0,0,0
E00058216,0,0,0,0,0,0,151,0
E00058217,0,0,0,0,137,0,0,0
E00058218,0,0,0,0,0,0,0,100
E00058219,0,0,0,0,0,0,0,131
E00058220,0,0,0,0,167,0,0,0
E00058221,0,0,0,0,0,0,0,112
E00058222,0,0,0,0,0,0,165,0
E00058223,0,0,0,0,0,133,0,0
E00058224,0,0,0,0,0,0,0,129
E00058225,0,0,0,0,249,0,0,0
E00058226,0,0,0,138,0,0,0,0
E00058227,0,0,0,0,117,0,0,0
E00058228,0,0,0,0,104,0,0,0
E00058229,0,0,0,104,0,0,0,0
E00058230,0,0,145,0,0,0,0,0
E00058231,0,0,0,113,0,0,0,0
E00058232,0,0,0,0,0,0,128,0
E00058233,0,0,0,145,0,0,0,0
E00058234,0,0,0,0,0,126,0,0
E00058235,0,0,0,0,116,0,0,0
E00058236,0,0,0,0,144,0,0,0
E00058237,0,0,0,0,0,122,0,0
E00058238,0,0,0,0,0,112,0,0
E00058239,0,0,0,0,126,0,0,0
E00058240,0,0,0,0,0,129,0,0
E00058241,0,0,0,0,0,111,0,0
E00058242,0,0,0,0,0,107,0,0
E00058243,0,0,0,0,0,111,0,0
E00058244,0,0,0,0,0,114,0,0
E00058245,0,132,0,0,0,0,0,0
E00058246,0,0,0,0,0,104,0,0
E00058247,0,0,0,0,0,113,0,0
E00058248,0,0,0,0,0,109,0,0
E00058249,0,0,0,0,116,0,0,0
E00058250,0,0,0,0,126,0,0,0
E00058251,0,0,0,0,118,0,0,0
E00058252,0,0,0,0,135,0,0,0
E00058253,0,0,0,0,131,0,0,0
E00058254,0,0,0,105,0,0,0,0
E00058255,0,0,0,130,0,0,0,0
E00058256,0,0,117,0,0,0,0,0
E00058257,0,0,0,100,0,0,0,0
E00058258,0,0,123,0,0,0,0,0
E00058259,0,130,0,0,0,0,0,0
E00058260,0,0,0,136,0,0,0,0
E00058261,0,0,0,133,0,0,0,0
E00058262,0,0,186,0,0,0,0,0
E00058263,0,0,173,0,0,0,0,0
E00058264,0,0,0,108,0,0,0,0
E00058265,0,0,0,110,0,0,0,0
E00058266,56,0,0,0,0,0,0,0
E00058267,0,0,0,0,0,111,0,0
E00058268,0,0,0,0,0,120,0,0
E00058269,0,0,0,0,119,0,0,0
E00058270,0,0,0,0,0,125,0,0
E00058271,0,0,0,0,119,0,0,0
E00058272,0,0,0,0,0,115,0,0
E00058273,0,0,0,0,124,0,0,0
E00058274,0,0,0,0,0,117,0,0
E00058275,0,0,0,0,0,129,0,0
E00058276,0,0,0,0,110,0,0,0
E00058277,0,0,0,0,111,0,0,0
E00058278,0,0,0,0,0,117,0,0
E00058279,0,0,0,122,0,0,0,0
E00058280,0,0,0,0,0,103,0,0
E00058281,0,0,0,0,0,131,0,0
E00058282,0,0,0,0,0,113,0,0
E00058283,0,0,0,0,0,115,0,0
E00058284,0,0,0,0,0,111,0,0
E00058285,0,90,0,0,0,0,0,0
E00058286,0,0,0,0,100,0,0,0
E00058287,0,0,0,0,165,0,0,0
E00058288,0,0,0,0,0,122,0,0
E00058289,0,0,0,0,0,111,0,0
E00058290,0,0,0,0,0,111,0,0
E00058291,0,0,0,0,118,0,0,0
E00058292,0,0,0,0,0,118,0,0
E00058293,0,0,0,0,0,124,0,0
E00058294,0,0,0,0,133,0,0,0
E00058295,155,0,0,0,0,0,0,0
E00058296,0,0,0,0,0,131,0,0
E00058297,0,0,0,0,0,121,0,0
E00058298,0,0,0,0,131,0,0,0
E00058299,0,0,0,0,0,121,0,0
E00058300,0,0,0,0,0,132,0,0
E00058301,0,0,0,0,0,123,0,0
E00058302,0,0,0,0,114,0,0,0
E00058303,0,0,0,0,0,126,0,0
E00058304,0,0,0,0,0,132,0,0
E00058305,0,0,0,0,0,0,0,110
E00058306,0,0,0,0,0,0,0,126
E00058307,0,0,0,0,0,0,0,114
E00058308,0,0,0,0,0,136,0,0
E00058309,0,0,0,0,0,133,0,0
E00058310,0,0,0,0,0,127,0,0
E00058311,0,0,0,0,0,0,0,120
E00058312,0,0,0,0,86,0,0,0
E00058313,0,0,0,0,133,0,0,0
E00058314,0,0,0,0,0,129,0,0
E00058315,0,0,0,0,125,0,0,0
E00058317,0,0,0,0,136,0,0,0
E00058318,0,0,0,0,0,114,0,0
E00058319,113,0,0,0,0,0,0,0
E00058320,0,0,0,0,0,106,0,0
E00058321,0,0,0,0,120,0,0,0
E00058322,0,0,0,0,0,122,0,0
E00058323,0,0,0,0,0,122,0,0
E00058325,0,0,0,0,148,0,0,0
E00058326,0,0,0,0,0,126,0,0
E00058327,165,0,0,0,0,0,0,0
E00058328,0,0,0,0,0,127,0,0
E00058329,0,0,0,0,0,131,0,0
E00058330,0,0,0,0,0,129,0,0
E00058331,0,0,0,0,0,133,0,0
E00058332,72,0,0,0,0,0,0,0
E00058333,0,0,0,0,0,134,0,0
E00058334,0,0,0,0,137,0,0,0
E00058335,0,0,0,0,0,0,144,0
E00058336,0,0,0,0,0,122,0,0
E00058337,0,0,0,0,140,0,0,0
E00058338,0,0,0,0,0,135,0,0
E00058339,0,0,0,0,0,109,0,0
E00058340,0,0,0,0,0,171,0,0
E00058341,0,0,0,0,0,114,0,0
E00058342,0,0,0,0,0,0,0,87
E00058343,0,0,0,0,0,0,0,108
E00058344,0,0,0,0,137,0,0,0
E00058345,0,0,0,0,124,0,0,0
E00058346,0,0,0,0,139,0,0,0
E00058347,0,0,0,0,0,116,0,0
E00058348,0,0,0,0,131,0,0,0
E00058349,0,0,0,0,121,0,0,0
E00058350,0,0,0,0,0,132,0,0
E00058351,0,0,0,0,127,0,0,0
E00058352,0,0,0,0,0,0,160,0
E00058353,0,0,0,0,0,0,101,0
E00058354,0,0,0,0,170,0,0,0
E00058355,0,0,0,0,129,0,0,0
E00058356,0,0,0,0,170,0,0,0
E00058357,0,0,0,0,0,128,0,0
E00058358,0,0,0,0,123,0,0,0
E00058359,0,0,0,0,135,0,0,0
E00058360,0,0,0,0,0,0,0,119
E00058361,0,0,0,0,142,0,0,0
E00058362,0,0,0,0,0,0,0,142
E00058363,0,0,0,0,127,0,0,0
E00058364,0,0,0,0,0,148,0,0
E00058365,0,0,0,0,0,0,0,114
E00058366,0,0,0,0,139,0,0,0
E00058367,0,0,0,0,0,139,0,0
E00058368,0,0,0,0,0,111,0,0
E00058369,0,0,0,0,0,154,0,0
E00058370,0,0,0,0,0,0,0,101
E00058371,0,0,0,0,136,0,0,0
E00058372,0,0,0,0,0,0,0,125
E00058373,0,0,0,0,0,0,0,107
E00058374,0,0,0,0,0,0,0,112
E00058375,0,0,0,0,112,0,0,0
E00058376,0,0,0,0,0,114,0,0
E00058377,0,0,0,0,0,0,110,0
E00058378,0,0,0,0,0,0,0,111
E00058379,0,0,0,0,0,0,111,0
E00058380,0,0,0,0,0,0,0,141
E00058381,0,0,0,0,127,0,0,0
E00058382,0,0,0,0,0,0,0,131
E00058383,0,0,0,0,0,212,0,0
E00058384,0,0,0,0,0,160,0,0
E00058385,0,0,0,0,116,0,0,0
E00058386,0,0,0,0,0,213,0,0
E00058387,0,0,0,0,152,0,0,0
E00058388,0,0,0,0,0,118,0,0
E00058389,0,0,0,0,189,0,0,0
E00058390,0,0,0,0,0,141,0,0
E00058391,0,0,0,0,0,132,0,0
E00058392,0,0,0,0,0,0,0,124
E00058393,0,0,0,0,0,0,118,0
E00058394,0,0,0,0,120,0,0,0
E00058395,0,0,0,0,151,0,0,0
E00058396,0,0,0,0,0,121,0,0
E00058397,0,0,0,141,0,0,0,0
E00058398,0,0,0,129,0,0,0,0
E00058399,0,0,0,0,0,0,0,158
E00058400,0,0,0,0,0,125,0,0
E00058401,0,0,0,0,0,0,0,155
E00058402,0,0,0,0,135,0,0,0
E00058403,91,0,0,0,0,0,0,0
E00058404,0,0,0,0,0,0,0,121
E00058405,0,0,0,0,0,0,0,114
E00058406,0,0,0,0,129,0,0,0
E00058407,0,0,0,0,202,0,0,0
E00058408,0,0,0,0,144,0,0,0
E00058409,0,0,0,0,0,121,0,0
E00058410,0,0,0,0,0,100,0,0
E00058411,0,0,0,0,0,0,0,121
E00058412,0,0,0,0,0,0,0,120
E00058413,0,0,0,0,161,0,0,0
E00058414,0,0,0,0,0,0,0,132
E00058415,0,0,0,127,0,0,0,0
E00058416,0,0,0,0,204,0,0,0
E00058417,0,0,0,0,140,0,0,0
E00058418,0,0,0,0,0,124,0,0
E00058419,0,0,0,0,120,0,0,0
E00058420,0,0,0,0,116,0,0,0
E00058421,0,0,0,0,135,0,0,0
E00058422,0,0,0,0,131,0,0,0
E00058423,0,0,0,0,146,0,0,0
E00058424,0,0,0,0,119,0,0,0
E00058425,0,0,0,80,0,0,0,0
E00058426,0,0,0,0,0,139,0,0
E00058427,0,0,0,117,0,0,0,0
E00058428,0,0,0,113,0,0,0,0
E00058429,0,0,0,104,0,0,0,0
E00058430,0,0,0,126,0,0,0,0
E00058431,0,0,0,104,0,0,0,0
E00058432,0,0,0,0,0,0,0,115
E00058433,0,0,0,0,0,0,0,132
E00058434,0,0,0,0,0,131,0,0
E00058435,0,0,0,0,125,0,0,0
E00058436,0,0,0,0,119,0,0,0
E00058437,0,0,0,0,104,0,0,0
E00058438,0,0,0,0,0,0,0,118
E00058439,0,0,0,0,107,0,0,0
E00058440,0,0,0,0,0,111,0,0
E00058441,0,0,0,0,175,0,0,0
E00058442,0,0,0,0,130,0,0,0
E00058443,0,0,0,0,131,0,0,0
E00058444,0,0,0,0,0,142,0,0
E00058445,0,0,0,0,0,130,0,0
E00058446,0,0,0,0,128,0,0,0
E00058447,0,0,0,0,176,0,0,0
E00058448,0,0,0,0,0,100,0,0
E00058449,0,0,0,0,148,0,0,0
E00058450,0,0,0,0,0,106,0,0
E00058451,0,0,0,0,128,0,0,0
E00058452,0,0,0,0,181,0,0,0
E00058453,0,0,0,0,226,0,0,0
E00058454,0,0,0,0,175,0,0,0
E00058455,0,0,0,0,0,136,0,0
E00058456,0,0,0,0,0,134,0,0
E00058457,0,0,0,0,133,0,0,0
E00058458,0,0,0,0,240,0,0,0
E00058459,0,0,0,0,0,0,134,0
E00058460,0,0,0,0,0,102,0,0
E00058461,0,0,0,0,0,117,0,0
E00058462,0,0,0,0,126,0,0,0
E00058463,0,0,0,0,0,0,0,122
E00058464,0,0,0,0,135,0,0,0
E00058465,0,0,0,0,0,131,0,0
E00058466,0,0,0,0,0,0,0,65
E00058467,0,0,0,0,106,0,0,0
E00058468,0,0,0,0,0,0,0,142
E00058469,0,0,0,0,161,0,0,0
E00058470,0,0,0,0,156,0,0,0
E00058471,0,0,0,0,0,0,132,0
E00058472,0,0,0,0,151,0,0,0
E00058473,0,0,0,0,0,0,155,0
E00058474,0,0,0,0,0,0,145,0
E00058475,0,0,0,0,159,0,0,0
E00058476,0,0,0,0,0,129,0,0
E00058477,0,0,0,0,119,0,0,0
E00058478,0,0,0,0,176,0,0,0
E00058479,0,0,0,0,132,0,0,0
E00058480,0,0,0,0,120,0,0,0
E00058481,0,0,0,0,0,0,0,123
E00058482,0,0,0,0,133,0,0,0
E00058484,0,0,0,0,104,0,0,0
E00058485,0,0,0,0,149,0,0,0
E00058486,0,0,0,0,151,0,0,0
E00058487,0,0,0,0,0,130,0,0
E00058488,0,0,0,0,136,0,0,0
E00058489,0,0,0,0,0,0,0,133
E00058490,0,0,0,0,0,0,0,159
E00058491,0,0,0,0,121,0,0,0
E00058492,0,0,0,0,183,0,0,0
E00058493,0,0,0,0,125,0,0,0
E00058494,0,0,0,0,0,0,123,0
E00058495,0,0,0,0,145,0,0,0
E00058496,0,0,0,0,128,0,0,0
E00058497,0,0,0,143,0,0,0,0
E00058498,0,0,0,0,150,0,0,0
E00058499,0,0,0,0,0,130,0,0
E00058500,0,0,0,0,0,123,0,0
E00058501,0,0,0,0,0,0,0,140
E00058502,0,0,0,0,0,130,0,0
E00058503,0,0,0,0,128,0,0,0
E00058504,0,0,0,0,137,0,0,0
E00058505,0,0,0,0,0,0,0,123
E00058506,0,0,0,0,0,0,0,124
E00058507,0,0,0,0,0,0,0,136
E00058508,0,0,0,0,114,0,0,0
E00058509,0,0,0,0,0,0,131,0
E00058510,0,0,0,0,0,0,0,114
E00058511,0,0,0,0,0,0,0,133
E00058512,0,0,0,0,0,137,0,0
E00058513,0,0,0,0,0,0,0,95
E00058514,0,0,0,0,0,0,102,0
E00058515,0,0,0,0,0,115,0,0
E00058516,0,0,0,0,0,0,98,0
E00058517,0,0,0,0,0,0,0,140
E00058518,0,0,0,0,111,0,0,0
E00058519,0,0,0,0,0,0,97,0
E00058520,0,0,0,0,0,0,0,109
E00058521,0,0,0,0,134,0,0,0
E00058522,0,0,0,0,0,0,114,0
E00058523,0,0,0,0,0,0,0,107
E00058524,0,0,0,0,0,0,80,0
E00058525,0,0,0,0,124,0,0,0
E00058526,0,0,0,0,140,0,0,0
E00058527,0,0,0,0,0,127,0,0
E00058528,0,0,0,0,0,0,0,102
E00058529,0,0,0,0,125,0,0,0
E00058530,0,0,0,0,0,0,131,0
E00058531,0,0,0,0,0,0,0,102
E00058532,0,0,0,0,106,0,0,0
E00058533,0,0,0,0,120,0,0,0
E00058534,0,0,0,0,0,0,149,0
E00058535,0,0,0,0,0,0,0,128
E00058536,0,0,0,0,0,117,0,0
E00058537,0,0,0,0,0,118,0,0
E00058538,0,0,0,0,162,0,0,0
E00058539,0,0,0,0,0,0,0,121
E00058540,0,0,0,0,0,0,0,102
E00058541,0,0,0,0,0,0,0,122
E00058543,0,0,0,124,0,0,0,0
E00058544,0,0,0,177,0,0,0,0
E00058545,0,0,0,0,0,0,137,0
E00058546,0,0,0,0,0,0,99,0
E00058547,0,0,0,0,0,0,0,121
E00058548,0,0,0,157,0,0,0,0
E00058549,0,0,0,0,0,0,0,142
E00058550,0,0,0,0,0,0,127,0
E00058551,0,0,0,0,0,0,0,168
E00058552,0,0,0,175,0,0,0,0
E00058554,0,0,0,0,0,0,0,113
E00058555,0,0,0,184,0,0,0,0
E00058556,0,0,0,0,0,0,0,114
E00058557,0,0,0,124,0,0,0,0
E00058558,0,0,0,0,162,0,0,0
E00058559,0,0,0,0,0,0,0,120
E00058561,0,0,0,96,0,0,0,0
E00058562,0,0,0,0,0,0,0,140
E00058563,0,0,0,0,0,0,123,0
E00058564,0,0,0,0,0,0,0,158
E00058565,0,0,111,0,0,0,0,0
E00058566,0,0,0,120,0,0,0,0
E00058567,0,0,155,0,0,0,0,0
E00058568,0,0,0,124,0,0,0,0
E00058571,0,0,0,127,0,0,0,0
E00058572,0,0,0,175,0,0,0,0
E00058573,0,0,0,0,0,0,0,126
E00058574,0,0,0,131,0,0,0,0
E00058575,0,0,0,0,0,0,96,0
E00058576,0,0,0,147,0,0,0,0
E00058577,0,0,0,129,0,0,0,0
E00058578,0,0,0,104,0,0,0,0
E00058579,0,0,0,103,0,0,0,0
E00058580,0,0,0,0,0,0,129,0
E00058581,0,0,0,135,0,0,0,0
E00058583,0,0,0,0,0,0,112,0
E00058585,0,0,0,114,0,0,0,0
E00058586,0,0,0,95,0,0,0,0
E00058587,0,0,0,105,0,0,0,0
E00058588,0,0,0,0,0,0,0,129
E00058589,0,0,0,0,0,0,0,127
E00058590,0,0,0,0,0,0,0,142
E00058591,0,0,0,0,0,0,124,0
E00058592,0,0,0,136,0,0,0,0
E00058593,0,0,0,0,0,0,127,0
E00058594,0,0,0,0,0,0,0,139
E00058595,0,0,0,0,0,0,0,112
E00058596,0,0,0,0,130,0,0,0
E00058597,0,0,0,141,0,0,0,0
E00058598,0,0,0,0,0,0,0,104
E00058599,0,0,0,0,0,0,0,128
E00058600,0,0,0,136,0,0,0,0
E00058601,0,0,0,0,141,0,0,0
E00058602,0,0,0,0,0,0,0,125
E00058603,0,0,0,0,0,121,0,0
E00058604,0,0,0,0,0,119,0,0
E00058605,0,0,0,0,0,150,0,0
E00058606,0,0,0,0,0,126,0,0
E00058607,0,0,0,0,0,140,0,0
E00058608,0,0,0,0,0,0,0,130
E00058609,0,0,0,0,0,138,0,0
E00058610,0,0,0,0,0,151,0,0
E00058611,0,0,0,0,0,0,0,137
E00058612,0,0,0,0,0,0,0,127
E00058613,0,0,0,0,0,112,0,0
E00058614,0,0,0,0,124,0,0,0
E00058616,0,0,0,0,0,140,0,0
E00058618,0,0,0,0,0,125,0,0
E00058619,0,0,0,0,0,0,0,122
E00058620,0,0,0,0,0,0,0,146
E00058621,0,0,0,0,0,0,0,126
E00058622,0,0,0,0,0,0,118,0
E00058623,0,0,0,0,0,129,0,0
E00058624,0,0,0,0,0,0,0,120
E00058625,0,0,0,0,0,121,0,0
E00058626,0,0,0,0,116,0,0,0
E00058627,0,0,0,0,111,0,0,0
E00058628,0,0,0,0,123,0,0,0
E00058629,0,0,0,0,122,0,0,0
E00058630,0,0,0,0,0,136,0,0
E00058631,0,0,0,0,118,0,0,0
E00058632,0,0,0,0,0,0,0,120
E00058633,0,0,0,0,0,0,0,135
E00058634,0,0,0,0,0,0,116,0
E00058635,0,0,0,0,0,0,0,127
E00058636,0,0,0,0,0,0,0,123
E00058637,0,0,0,0,132,0,0,0
E00058638,0,0,0,0,0,128,0,0
E00058639,0,0,0,0,0,127,0,0
E00058640,0,0,0,0,0,145,0,0
E00058641,0,0,0,0,220,0,0,0
E00058642,0,0,0,0,0,137,0,0
E00058643,0,0,0,0,0,0,0,129
E00058644,0,0,0,0,0,0,0,115
E00058646,0,0,0,0,0,0,0,113
E00058647,0,0,0,0,0,0,0,130
E00058648,0,0,0,0,0,0,0,111
E00058649,0,0,0,0,0,0,0,133
E00058650,0,0,0,0,0,0,0,116
E00058651,0,0,0,0,0,110,0,0
E00058652,0,0,0,0,185,0,0,0
E00058653,0,0,0,0,127,0,0,0
E00058654,0,0,0,0,0,113,0,0
E00058655,0,0,0,0,0,0,0,79
E00058656,0,0,0,0,0,120,0,0
E00058657,0,0,0,0,0,118,0,0
E00058658,0,0,0,0,0,118,0,0
E00058659,0,0,0,0,0,0,125,0
E00058660,0,0,0,0,0,0,0,118
E00058661,0,0,0,0,0,0,0,123
E00058662,0,0,0,0,0,0,0,124
E00058663,0,0,0,0,0,0,0,115
E00058664,0,0,0,0,142,0,0,0
E00058665,0,0,0,0,0,0,0,122
E00058666,0,0,0,0,0,115,0,0
E00058667,0,0,0,0,0,0,105,0
E00058668,0,0,0,0,171,0,0,0
E00058669,0,0,0,0,0,0,0,141
E00058670,0,0,0,0,0,0,120,0
E00058671,0,0,0,0,155,0,0,0
E00058672,0,0,0,0,138,0,0,0
E00058673,0,0,0,0,0,120,0,0
E00058674,0,0,0,0,0,0,129,0
E00058675,0,0,0,0,126,0,0,0
E00058676,0,0,0,125,0,0,0,0
E00058677,0,0,0,0,125,0,0,0
E00058678,0,0,0,127,0,0,0,0
E00058679,0,0,0,180,0,0,0,0
E00058680,0,0,0,0,121,0,0,0
E00058681,0,0,0,0,149,0,0,0
E00058682,0,0,0,0,168,0,0,0
E00058683,0,0,0,0,124,0,0,0
E00058684,0,0,0,0,168,0,0,0
E00058685,0,0,0,141,0,0,0,0
E00058686,0,0,0,0,150,0,0,0
E00058687,0,0,0,0,111,0,0,0
E00058688,0,0,0,0,114,0,0,0
E00058689,0,0,0,197,0,0,0,0
E00058690,0,0,0,0,132,0,0,0
E00058691,0,0,0,0,136,0,0,0
E00058692,0,0,0,0,0,107,0,0
E00058693,0,0,0,0,0,123,0,0
E00058694,0,0,0,0,135,0,0,0
E00058695,0,0,0,0,107,0,0,0
E00058696,0,0,0,0,130,0,0,0
E00058697,0,0,0,0,102,0,0,0
E00058698,0,0,0,137,0,0,0,0
E00058699,0,0,0,0,0,139,0,0
E00058700,0,0,0,0,103,0,0,0
E00058701,0,0,0,0,134,0,0,0
E00058702,0,0,0,0,0,0,119,0
E00058703,0,0,0,0,143,0,0,0
E00058704,0,0,0,0,0,127,0,0
E00058705,0,114,0,0,0,0,0,0
E00058706,0,0,0,0,114,0,0,0
E00058707,0,0,0,137,0,0,0,0
E00058708,0,0,0,0,0,128,0,0
E00058709,0,0,0,108,0,0,0,0
E00058710,0,0,0,114,0,0,0,0
E00058711,0,0,0,114,0,0,0,0
E00058712,0,0,0,133,0,0,0,0
E00058713,0,0,0,127,0,0,0,0
E00058714,0,0,0,117,0,0,0,0
E00058715,0,0,0,136,0,0,0,0
E00058716,0,0,0,122,0,0,0,0
E00058717,0,0,0,131,0,0,0,0
E00058718,0,0,0,123,0,0,0,0
E00058719,0,0,0,127,0,0,0,0
E00058720,0,0,0,123,0,0,0,0
E00058721,0,0,0,0,145,0,0,0
E00058722,0,0,0,106,0,0,0,0
E00058723,0,0,0,0,137,0,0,0
E00058724,0,0,0,0,0,108,0,0
E00058725,0,0,0,0,108,0,0,0
E00058726,0,0,0,0,0,0,117,0
E00058727,0,0,0,0,0,113,0,0
E00058728,0,120,0,0,0,0,0,0
E00058729,0,0,0,0,122,0,0,0
E00058730,0,0,0,0,0,93,0,0
E00058731,0,0,0,0,0,101,0,0
E00058732,0,0,0,0,0,117,0,0
E00058733,0,0,0,0,0,100,0,0
E00058734,0,0,0,0,0,131,0,0
E00058735,0,0,0,0,0,115,0,0
E00058736,0,0,0,0,144,0,0,0
E00058737,0,0,0,0,0,44,0,0
E00058738,0,0,0,0,0,115,0,0
E00058739,0,0,0,0,0,112,0,0
E00058740,0,0,0,0,0,117,0,0
E00058741,0,0,0,0,0,0,63,0
E00058742,0,0,0,0,0,125,0,0
E00058743,0,0,0,0,0,0,116,0
E00058744,0,0,0,0,0,0,0,137
E00058745,0,0,0,0,0,0,125,0
E00058746,0,0,0,0,0,0,0,103
E00058747,0,0,0,0,0,117,0,0
E00058748,0,0,0,0,0,0,0,93
E00058749,0,0,0,0,0,0,0,134
E00058750,0,0,0,0,0,0,115,0
E00058751,0,0,0,0,0,0,115,0
E00058752,0,0,0,0,0,0,147,0
E00058753,0,0,0,0,0,0,0,141
E00058754,0,0,0,0,0,0,124,0
E00058755,0,0,0,0,0,0,129,0
E00058756,0,0,0,0,0,0,92,0
E00058757,0,0,0,0,0,0,135,0
E00058759,0,0,0,0,0,0,0,89
E00058760,0,0,113,0,0,0,0,0
E00058761,0,0,0,71,0,0,0,0
E00058762,0,0,0,0,0,0,0,126
E00058764,0,0,0,0,0,0,0,124
E00058765,0,0,0,0,0,0,0,121
E00058766,0,0,0,0,0,0,0,134
E00058767,0,0,0,0,0,129,0,0
E00058768,0,0,0,0,0,0,131,0
E00058769,0,0,0,0,0,0,0,149
E00058770,0,0,0,0,0,0,0,121
E00058771,0,0,0,0,0,127,0,0
E00058772,0,0,0,0,0,100,0,0
E00058773,0,0,0,0,0,0,111,0
E00058774,0,0,0,0,0,0,121,0
E00058775,0,0,0,0,0,0,0,109
E00058776,0,0,0,0,0,0,0,146
E00058777,0,0,0,0,0,0,0,99
E00058778,0,0,0,0,0,0,121,0
E00058779,0,0,0,0,0,0,109,0
E00058780,0,0,0,0,0,0,150,0
E00058781,0,0,0,0,0,0,136,0
E00058782,0,0,0,0,0,0,0,128
E00058783,0,0,0,0,0,0,0,122
E00058784,0,0,0,0,0,0,158,0
E00058785,0,0,0,0,0,0,141,0
E00058786,0,0,0,0,0,0,0,75
E00058787,0,0,0,0,0,0,131,0
E00058788,0,0,0,0,0,0,165,0
E00058789,0,0,0,0,0,0,0,122
E00058790,0,0,0,0,0,0,139,0
E00058791,0,0,0,0,0,0,134,0
E00058792,0,0,0,0,0,0,0,126
E00058793,0,0,0,0,0,0,131,0
E00058794,0,0,0,0,0,0,141,0
E00058795,0,0,0,0,0,0,0,138
E00058796,0,0,0,0,0,0,113,0
E00058797,0,0,0,0,0,0,0,125
E00058798,0,0,0,0,0,0,0,96
E00058799,0,0,0,0,0,0,0,115
E00058800,0,82,0,0,0,0,0,0
E00058801,0,95,0,0,0,0,0,0
E00058802,0,0,75,0,0,0,0,0
E00058803,0,0,0,89,0,0,0,0
E00058805,0,0,0,136,0,0,0,0
E00058806,0,0,0,172,0,0,0,0
E00058807,0,0,177,0,0,0,0,0
E00058808,0,0,0,194,0,0,0,0
E00058809,0,0,0,173,0,0,0,0
E00058810,0,0,138,0,0,0,0,0
E00058811,0,106,0,0,0,0,0,0
E00058812,0,179,0,0,0,0,0,0
E00058813,0,0,0,88,0,0,0,0
E00058814,0,79,0,0,0,0,0,0
E00058815,0,85,0,0,0,0,0,0
E00058816,0,0,158,0,0,0,0,0
E00058817,0,224,0,0,0,0,0,0
E00058818,0,137,0,0,0,0,0,0
E00058821,0,135,0,0,0,0,0,0
E00058823,0,71,0,0,0,0,0,0
E00058826,0,64,0,0,0,0,0,0
E00058827,0,47,0,0,0,0,0,0
E00058828,0,79,0,0,0,0,0,0
E00058829,0,0,90,0,0,0,0,0
E00058830,0,0,0,53,0,0,0,0
E00058831,0,42,0,0,0,0,0,0
E00058832,0,0,133,0,0,0,0,0
E00058833,0,69,0,0,0,0,0,0
